"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.653865164E1,-2.336645126E-1,-1.277797699E0,-4.552596807E-1
5.654366253E1,-2.502682209E-1,-1.079113007E0,-4.154263735E-1
5.654867342E1,-3.282774687E-1,-8.713083267E-1,-4.771232009E-1
5.655368430E1,-3.249919415E-1,-6.220350266E-1,-5.088824630E-1
5.655869508E1,-4.037364721E-1,-3.348855972E-1,-5.780098438E-1
5.656370597E1,-4.402772188E-1,-1.001081467E-1,-5.728508830E-1
5.656871685E1,-4.580671787E-1,1.445999146E-1,-5.506842732E-1
5.657372774E1,-4.990211725E-1,4.435329437E-1,-5.281570554E-1
5.657873857E1,-5.070528984E-1,7.405128479E-1,-4.507513642E-1
5.658374951E1,-4.972110987E-1,1.058903694E0,-3.248281479E-1
5.658876034E1,-4.102811813E-1,1.316231728E0,-1.820785999E-1
5.659377118E1,-3.275126219E-1,1.587891579E0,2.686131001E-2
5.659878206E1,-2.519937754E-1,1.819474220E0,2.416008711E-1
5.660379290E1,-1.643217802E-1,2.065971375E0,4.262882471E-1
5.660880378E1,-4.242753983E-2,2.247235298E0,6.607172489E-1
5.661381467E1,1.071063280E-1,2.442811966E0,8.464595079E-1
5.661882550E1,2.611645460E-1,2.629279137E0,1.044983506E0
5.662383639E1,4.041861296E-1,2.790446281E0,1.320761561E0
5.662884727E1,5.052436590E-1,2.858707428E0,1.469741106E0
5.663385816E1,5.274012089E-1,2.995529175E0,1.545653582E0
5.663886899E1,5.632648468E-1,3.220532417E0,1.489214659E0
5.664387987E1,5.798647404E-1,3.371563911E0,1.368557811E0
5.664889076E1,5.613341331E-1,3.538941383E0,1.236973643E0
5.665390165E1,4.858397245E-1,3.683740616E0,1.053868771E0
5.665891248E1,4.444921017E-1,3.791072845E0,9.437576532E-1
5.666392336E1,3.357757330E-1,3.889124870E0,7.212412357E-1
5.666893425E1,1.252549887E-1,3.927729607E0,5.551004410E-1
5.667394514E1,-1.267123222E-2,3.986609459E0,3.034155369E-1
5.667895597E1,-1.278297901E-1,3.995315552E0,1.238960028E-1
5.668396685E1,-4.492688179E-1,3.987408638E0,-1.253600121E-1
5.668897774E1,-8.259486556E-1,4.046138763E0,-4.022681117E-1
5.669398862E1,-1.124598026E0,4.079524994E0,-6.748669147E-1
5.669899946E1,-1.380264282E0,4.077013969E0,-9.206238985E-1
5.670401029E1,-1.533632994E0,4.144573212E0,-1.060379386E0
5.670902118E1,-1.663228154E0,4.050766945E0,-1.113835812E0
5.671403206E1,-1.629068494E0,3.914294243E0,-1.040189266E0
5.671904290E1,-1.458045959E0,3.683751106E0,-7.431415319E-1
5.672405378E1,-1.211444259E0,3.347204208E0,-4.133971334E-1
5.672906467E1,-9.582060575E-1,2.926172256E0,-3.609228134E-2
5.673407555E1,-6.165673733E-1,2.500199318E0,3.767983913E-1
5.673908638E1,-3.008623123E-1,2.066208839E0,7.595771551E-1
5.674409727E1,-5.470895767E-2,1.700574875E0,1.152283549E0
5.674910816E1,1.307634115E-1,1.309813499E0,1.461631656E0
5.675411904E1,2.451553345E-1,9.063777924E-1,1.720649123E0
5.675912987E1,3.037333488E-1,5.869483948E-1,1.926162004E0
5.676414076E1,2.873698473E-1,2.831497192E-1,2.120983362E0
5.676915164E1,2.122756243E-1,3.603744507E-2,2.182452679E0
5.677416253E1,1.010545492E-1,-1.599817276E-1,2.188871622E0
5.677917336E1,-7.229638100E-2,-3.116159439E-1,2.119509697E0
5.678418420E1,-2.379547358E-1,-3.574371338E-1,1.970896363E0
5.678919508E1,-4.219721556E-1,-3.508062363E-1,1.729240775E0
5.679420597E1,-6.071434021E-1,-3.354377747E-1,1.442050576E0
5.679921680E1,-8.069097996E-1,-3.219861984E-1,1.111953497E0
5.680422769E1,-9.880760312E-1,-2.887840271E-1,8.084203005E-1
5.680923857E1,-1.172550201E0,-2.368021011E-1,4.406752586E-1
5.681424946E1,-1.279429197E0,-1.747493744E-1,1.235368252E-1
5.681926029E1,-1.305409670E0,-1.783266068E-1,-1.879117489E-1
5.682427118E1,-1.284098744E0,-1.539754868E-1,-4.430284500E-1
5.682928206E1,-1.142558694E0,-1.942367554E-1,-6.286327839E-1
5.683429295E1,-9.528106451E-1,-2.841005325E-1,-7.979472876E-1
5.683930378E1,-7.343183756E-1,-4.109554291E-1,-7.971863747E-1
5.684431461E1,-4.978984594E-1,-6.083106995E-1,-7.966338992E-1
5.684932550E1,-2.866803408E-1,-8.355789185E-1,-7.087376714E-1
5.685433633E1,-4.770421982E-2,-1.088029861E0,-5.633881092E-1
5.685934722E1,1.979241371E-1,-1.354374886E0,-4.024894238E-1
5.686435810E1,3.981428146E-1,-1.584547043E0,-2.364821434E-1
5.686936899E1,5.958437920E-1,-1.851647854E0,-1.553082466E-2
5.687437987E1,6.615991592E-1,-2.024829865E0,2.451300621E-2
5.687939071E1,6.686158180E-1,-2.235247612E0,1.361707449E-1
5.688440154E1,6.158962250E-1,-2.476973057E0,2.271430492E-1
5.688941243E1,4.901030064E-1,-2.651940823E0,2.040438652E-1
5.689442326E1,3.174488544E-1,-2.717237473E0,1.602534056E-1
5.689943414E1,1.859281063E-1,-2.700459957E0,5.624854565E-2
5.690444503E1,7.500600815E-2,-2.760735512E0,-4.167675972E-3
5.690945592E1,-7.941722870E-2,-2.798158646E0,-1.086189747E-1
5.691446675E1,-2.677869797E-1,-2.849817753E0,-1.469647884E-1
5.691947764E1,-5.201089382E-1,-2.875021458E0,-2.076585293E-1
5.692448852E1,-7.797553539E-1,-2.887984753E0,-2.953094244E-1
5.692949941E1,-1.039872408E0,-2.929903507E0,-4.044463634E-1
5.693451029E1,-1.298072815E0,-2.886418819E0,-5.781222582E-1
5.693952112E1,-1.465763330E0,-2.820837021E0,-7.551083565E-1
5.694453201E1,-1.518227696E0,-2.722943783E0,-9.115757942E-1
5.694954290E1,-1.529776454E0,-2.627443314E0,-9.769505858E-1
5.695455378E1,-1.485818386E0,-2.541526794E0,-9.934270978E-1
5.695956461E1,-1.466460466E0,-2.468781471E0,-1.008231401E0
5.696457545E1,-1.403840542E0,-2.412265778E0,-9.869861007E-1
5.696958633E1,-1.345182776E0,-2.290066719E0,-9.852705598E-1
5.697459717E1,-1.237634778E0,-2.146523476E0,-1.015108943E0
5.697960805E1,-1.093651533E0,-1.996622086E0,-1.145245790E0
5.698461894E1,-8.542032242E-1,-1.855358124E0,-1.219278216E0
5.698962982E1,-6.774249077E-1,-1.717352867E0,-1.136204243E0
5.699464071E1,-5.712203979E-1,-1.613674641E0,-1.105631590E0
5.699965154E1,-4.623390436E-1,-1.492265701E0,-1.071243525E0
5.700466237E1,-4.075696468E-1,-1.405678749E0,-1.014080405E0
5.700967326E1,-4.193382263E-1,-1.262411118E0,-1.027659059E0
5.701468409E1,-3.935431242E-1,-1.094833374E0,-1.069408894E0
5.701969498E1,-3.695217371E-1,-9.113779068E-1,-1.162733793E0
5.702470586E1,-3.864443302E-1,-6.409959793E-1,-1.281305075E0
5.702971675E1,-4.177320004E-1,-3.842878342E-1,-1.327008486E0
5.703472758E1,-4.863666296E-1,-2.463912964E-1,-1.184017897E0
5.703973847E1,-5.832538605E-1,-2.093315125E-2,-1.126470208E0
5.704474935E1,-6.484622955E-1,1.755123138E-1,-1.068922043E0
5.704976024E1,-6.946612597E-1,4.338493347E-1,-1.062093258E0
5.705477107E1,-7.938911915E-1,6.739606857E-1,-1.019411683E0
5.705978196E1,-8.161494732E-1,9.784631729E-1,-9.376498461E-1
5.706479279E1,-7.762312889E-1,1.239162445E0,-7.591807246E-1
5.706980368E1,-6.977740526E-1,1.433450699E0,-5.267482996E-1
5.707481451E1,-5.444817543E-1,1.642137527E0,-2.620408237E-1
5.707982540E1,-3.671321869E-1,1.855600357E0,1.886558533E-2
5.708491170E1,-1.266549826E-1,1.973343849E0,2.526512742E-1
5.708992659E1,1.459311247E-1,2.049248695E0,5.047405958E-1
5.709494144E1,5.043410063E-1,2.069520950E0,8.035893440E-1
5.709995628E1,7.740347385E-1,2.046628952E0,1.093752146E0
5.710487998E1,9.796507359E-1,1.998538017E0,1.295602918E0
5.710989008E1,1.165483117E0,1.929994583E0,1.494851470E0
5.711490014E1,1.196850061E0,1.855996132E0,1.663210988E0
5.711991024E1,1.185850024E0,1.761101723E0,1.851142645E0
5.712492342E1,1.086070776E0,1.726692200E0,1.995203972E0
5.712993362E1,1.014258981E0,1.708477974E0,2.104295731E0
5.713494389E1,8.768943548E-1,1.748843193E0,2.004326105E0
5.713995415E1,7.123306990E-1,1.957110405E0,1.750577927E0
5.714496685E1,6.198714972E-1,2.114288330E0,1.440951467E0
5.714997722E1,5.303928852E-1,2.200120926E0,1.172712564E0
5.715498758E1,4.432072639E-1,2.288268089E0,9.524937868E-1
5.715999795E1,3.548620939E-1,2.409938812E0,8.017878532E-1
5.716501024E1,3.222306967E-1,2.514442444E0,6.860814095E-1
5.717002071E1,3.767256737E-1,2.583991051E0,5.289160013E-1
5.717503118E1,5.187751055E-1,2.697621346E0,3.479851484E-1
5.718004164E1,7.330462933E-1,2.750096321E0,2.284079194E-1
5.718509227E1,9.213850498E-1,2.815584183E0,8.864909410E-2
5.719010477E1,1.133994460E0,2.818718910E0,2.734243870E-3
5.719511732E1,1.276272655E0,2.745197296E0,-3.225970268E-2
5.720012982E1,1.393426895E0,2.584333420E0,-3.329133987E-2
5.720509727E1,1.502481580E0,2.391794205E0,2.719217539E-2
5.721010748E1,1.607330084E0,2.152641296E0,1.659259200E-1
5.721511774E1,1.669506550E0,1.881176949E0,3.152176142E-1
5.722012795E1,1.644243121E0,1.604897499E0,5.241416693E-1
5.722514066E1,1.545830369E0,1.311228752E0,6.893026829E-1
5.723015102E1,1.484495997E0,1.023997307E0,8.546905518E-1
5.723516139E1,1.372164607E0,7.939300537E-1,9.603369236E-1
5.724017170E1,1.217772484E0,5.724468231E-1,1.060968399E0
5.724518409E1,1.073906183E0,3.319854736E-1,1.145099282E0
5.725019456E1,9.583088160E-1,8.150959015E-2,1.217897296E0
5.725520503E1,8.192341328E-1,-1.323480606E-1,1.273787022E0
5.726021545E1,6.989114285E-1,-2.976732254E-1,1.247784972E0
5.726522753E1,5.897319317E-1,-4.641113281E-1,1.219069600E0
5.727023805E1,4.945181608E-1,-6.143560410E-1,1.181397676E0
5.727524862E1,4.232827425E-1,-7.747116089E-1,1.154433727E0
5.728025914E1,3.489234447E-1,-9.146881104E-1,1.049910665E0
5.728527097E1,2.672346830E-1,-9.912624359E-1,9.270305634E-1
5.729028159E1,1.821588278E-1,-1.017655373E0,7.113107443E-1
5.729529217E1,6.991350651E-2,-1.034004211E0,4.746013880E-1
5.730030279E1,4.637289047E-2,-9.481992722E-1,1.808178425E-1
5.730531441E1,1.413905621E-2,-8.846693039E-1,-1.225966215E-1
5.731032508E1,1.467084885E-2,-7.787647247E-1,-3.938246965E-1
5.731533571E1,-2.229166031E-2,-6.854305267E-1,-6.585617065E-1
5.732034638E1,-6.268978119E-2,-5.698108673E-1,-8.916715384E-1
5.732535784E1,-7.512354851E-2,-5.005941391E-1,-1.035643816E0
5.733036852E1,-3.808546066E-2,-4.005060196E-1,-1.185247779E0
5.733537920E1,6.943666935E-2,-3.239297867E-1,-1.278934598E0
5.734038993E1,2.087537050E-1,-3.239974976E-1,-1.223036170E0
5.734540133E1,4.054929018E-1,-4.054231644E-1,-1.099034786E0
5.735041206E1,5.979511738E-1,-5.293521881E-1,-8.609560728E-1
5.735542279E1,7.349026203E-1,-7.508201599E-1,-5.742215514E-1
5.736043352E1,8.746528625E-1,-9.867048264E-1,-2.845184803E-1
5.736544472E1,9.378899336E-1,-1.207253456E0,-9.373497963E-2
5.737045550E1,9.458781481E-1,-1.458662033E0,4.381597042E-2
5.737546623E1,9.675246477E-1,-1.634019852E0,1.828501225E-1
5.738047701E1,9.436341524E-1,-1.825035095E0,2.717889547E-1
5.738548816E1,8.926364183E-1,-2.037775040E0,3.289411068E-1
5.739049894E1,8.958169222E-1,-2.216712952E0,4.308956861E-1
5.739550972E1,8.563159704E-1,-2.352477074E0,4.475173950E-1
5.740052050E1,8.069102764E-1,-2.472081184E0,4.630775452E-1
5.740553164E1,6.889727116E-1,-2.599560738E0,4.662953615E-1
5.741054243E1,5.520844460E-1,-2.647069931E0,4.246376753E-1
5.741555326E1,3.981597424E-1,-2.725807667E0,2.730441093E-1
5.742056404E1,2.796654701E-1,-2.711967468E0,1.055744886E-1
5.742557503E1,1.557230949E-1,-2.668316364E0,-1.308248043E-1
5.743058586E1,4.292845726E-2,-2.606143951E0,-3.797222376E-1
5.743559665E1,-5.500423908E-2,-2.578581810E0,-6.101677418E-1
5.744060748E1,-1.556457281E-1,-2.492740154E0,-8.081023693E-1
5.744561852E1,-2.433183193E-1,-2.396436691E0,-1.056723833E0
5.745062935E1,-3.569626808E-1,-2.314669609E0,-1.245476484E0
5.745564019E1,-4.613389969E-1,-2.266435146E0,-1.378729582E0
5.746065097E1,-5.678977966E-1,-2.224134445E0,-1.524388194E0
5.746566201E1,-6.557374001E-1,-2.160204887E0,-1.627235293E0
5.747067284E1,-7.503231764E-1,-2.138557911E0,-1.676673889E0
5.747568368E1,-8.786152601E-1,-2.054527283E0,-1.760575294E0
5.748069451E1,-9.654220939E-1,-2.024762154E0,-1.808720112E0
5.748570540E1,-1.024096966E0,-1.964296341E0,-1.799507499E0
5.749071623E1,-1.079957008E0,-1.824755669E0,-1.857632399E0
5.749572706E1,-1.055896044E0,-1.743786812E0,-1.808055162E0
5.750073790E1,-1.005794525E0,-1.596405983E0,-1.690757751E0
5.750574888E1,-9.188191891E-1,-1.497513771E0,-1.578603387E0
5.751075972E1,-8.198598623E-1,-1.334741592E0,-1.437916517E0
5.751577055E1,-6.652415991E-1,-1.225357056E0,-1.298542619E0
5.752078144E1,-5.300003290E-1,-1.073120117E0,-1.138939977E0
5.752579232E1,-3.894671202E-1,-9.342927933E-1,-1.020194769E0
5.753080316E1,-2.541210651E-1,-7.837657928E-1,-8.792365193E-1
5.753581404E1,-1.816265583E-1,-7.023134232E-1,-7.448532581E-1
5.754082487E1,-1.184825897E-1,-5.559492111E-1,-5.689443350E-1
5.754583576E1,-1.280876398E-1,-3.919553757E-1,-4.886255860E-1
5.755084659E1,-1.624220610E-1,-2.121839523E-1,-4.701728225E-1
5.755585748E1,-2.449613810E-1,-6.463050842E-3,-4.864952564E-1
5.756086831E1,-3.254921436E-1,2.096376419E-1,-5.715705156E-1
5.756587920E1,-3.856616020E-1,4.277839661E-1,-6.177740097E-1
5.757089003E1,-4.477722645E-1,6.647672653E-1,-6.379568577E-1
5.757590092E1,-4.777537584E-1,8.380994797E-1,-5.499470234E-1
5.758091175E1,-5.016647577E-1,1.007151604E0,-4.248566628E-1
5.758596821E1,-5.280086994E-1,1.171380997E0,-3.030281067E-1
5.759098144E1,-5.205445290E-1,1.355992317E0,-1.604805589E-1
5.759599461E1,-4.669430256E-1,1.521555901E0,-3.752112389E-4
5.760100784E1,-3.953943253E-1,1.675880432E0,1.209320426E-1
5.760553456E1,-3.229193687E-1,1.833402634E0,3.162543774E-1
5.761054774E1,-1.976331472E-1,1.946135521E0,5.573611856E-1
5.761556097E1,-6.279265881E-2,2.017742157E0,8.257843852E-1
5.762057415E1,1.112544537E-2,2.045237541E0,1.069186091E0
5.762600930E1,1.927255392E-1,2.101613045E0,1.324163198E0
5.763102092E1,3.803020716E-1,2.116740227E0,1.566923141E0
5.763603248E1,6.093602180E-1,2.075059891E0,1.793516159E0
5.764104409E1,8.403097391E-1,2.030251503E0,2.051389456E0
5.764605279E1,1.004358292E0,1.996473312E0,2.122529268E0
5.765106425E1,1.078221798E0,2.054807663E0,2.041486979E0
5.765607571E1,1.029431462E0,2.191280365E0,1.786251187E0
5.766108711E1,7.885562181E-1,2.317248344E0,1.456356049E0
5.766609628E1,4.678394794E-1,2.415534973E0,1.109858036E0
5.767110764E1,1.812118292E-1,2.574220657E0,8.003789186E-1
5.767611894E1,-1.285359859E-1,2.670269966E0,4.946019053E-1
5.768113029E1,-4.295761585E-1,2.814566612E0,2.344479561E-1
5.768613977E1,-7.540763617E-1,2.988079071E0,-1.619190574E-1
5.769115102E1,-1.085548878E0,3.088073730E0,-5.504500866E-1
5.769616227E1,-1.296693563E0,3.134581566E0,-8.400670290E-1
5.770117347E1,-1.430276990E0,3.197719574E0,-1.073661447E0
5.770618326E1,-1.633518100E0,3.184247971E0,-1.240917444E0
5.771119441E1,-1.785225511E0,3.148712158E0,-1.339610934E0
5.771620555E1,-1.906545162E0,3.014634132E0,-1.400787830E0
5.772121675E1,-2.043007374E0,2.821140289E0,-1.427686214E0
5.772622670E1,-2.071211338E0,2.574950218E0,-1.229575872E0
5.773123779E1,-2.005215168E0,2.328148842E0,-9.522497654E-1
5.773624888E1,-1.798035502E0,1.993420601E0,-6.410133839E-1
5.774126003E1,-1.554214001E0,1.669967651E0,-2.337986231E-1
5.774627019E1,-1.208937407E0,1.367818832E0,1.672531366E-1
5.775128123E1,-7.957303524E-1,1.068781853E0,4.412795305E-1
5.775629227E1,-4.030873775E-1,8.933506012E-1,7.397489548E-1
5.776130336E1,-6.496787071E-2,6.773271561E-1,9.810802937E-1
5.776631368E1,1.929438114E-1,4.564609528E-1,1.145481944E0
5.777132472E1,3.694252968E-1,3.089065552E-1,1.274756193E0
5.777633571E1,4.456899166E-1,1.639842987E-1,1.361049175E0
5.778134675E1,4.588917494E-1,1.083879471E-1,1.397609234E0
5.778635711E1,3.697953224E-1,6.607341766E-2,1.298803449E0
5.779136810E1,2.380877733E-1,5.564689636E-2,1.137852311E0
5.779637909E1,1.363806725E-1,6.643199921E-2,8.910820484E-1
5.780139008E1,5.383348465E-2,1.594247818E-1,6.305869818E-1
5.780613149E1,-1.849688292E-1,2.041873932E-1,3.558800220E-1
5.781112894E1,-3.821146488E-1,3.778972626E-1,1.782345772E-2
5.781612639E1,-5.855585337E-1,5.513401031E-1,-3.200153112E-1
5.782112383E1,-7.865904570E-1,7.150774002E-1,-5.344992876E-1
5.782644305E1,-8.806426525E-1,8.502111435E-1,-7.030737400E-1
5.783145706E1,-9.433131814E-1,9.280939102E-1,-8.374053836E-1
5.783647107E1,-9.318939447E-1,9.315872192E-1,-8.658037782E-1
5.784148514E1,-8.596700430E-1,8.339805603E-1,-8.447018266E-1
5.784649914E1,-7.439148426E-1,6.449880600E-1,-6.998262405E-1
5.785150097E1,-5.642393827E-1,4.053707123E-1,-5.049269795E-1
5.785651446E1,-3.419579268E-1,1.366376877E-1,-2.514536381E-1
5.786152795E1,-9.934699535E-2,-1.888637543E-1,-1.573622227E-2
5.786654144E1,1.304233074E-1,-5.072650909E-1,1.511324644E-1
5.787154441E1,3.151140213E-1,-8.785800934E-1,3.397352695E-1
5.787655743E1,4.347020388E-1,-1.191117287E0,4.863274097E-1
5.788157040E1,5.064148903E-1,-1.525831223E0,5.988366604E-1
5.788658336E1,4.979901314E-1,-1.836724281E0,6.412891150E-1
5.789158790E1,4.782109261E-1,-2.089816093E0,6.961811781E-1
5.789660045E1,3.966052532E-1,-2.356935024E0,7.460408211E-1
5.790161300E1,2.716019154E-1,-2.557394028E0,6.717586517E-1
5.790662555E1,1.634082794E-1,-2.696055412E0,6.225701571E-1
5.791163133E1,-1.381838322E-2,-2.780172348E0,4.560544491E-1
5.791664357E1,-2.263109684E-1,-2.805008888E0,2.420713902E-1
5.792165576E1,-3.922890425E-1,-2.753933430E0,-6.901383400E-3
5.792666800E1,-6.423540115E-1,-2.715476036E0,-2.817834616E-1
5.793167477E1,-8.237172365E-1,-2.642265797E0,-5.057553053E-1
5.793668675E1,-9.653534293E-1,-2.525280952E0,-6.415421367E-1
5.794169868E1,-1.106209755E0,-2.464946747E0,-7.678149939E-1
5.794671060E1,-1.227377892E0,-2.439532280E0,-8.875386715E-1
5.795171826E1,-1.276491404E0,-2.424327850E0,-9.954584241E-1
5.795672998E1,-1.284241080E0,-2.371989250E0,-1.047876477E0
5.796174175E1,-1.228971601E0,-2.329761982E0,-1.060833097E0
5.796675347E1,-1.141011477E0,-2.276718140E0,-1.051374078E0
5.797176170E1,-9.807207584E-1,-2.240986824E0,-1.068102121E0
5.797677326E1,-8.869200945E-1,-2.234012127E0,-1.005188942E0
5.798178482E1,-7.951518297E-1,-2.185281754E0,-9.800214767E-1
5.798679639E1,-7.567133904E-1,-2.130727768E0,-9.525591135E-1
5.799180514E1,-7.105190754E-1,-2.086505890E0,-9.191612005E-1
5.799681654E1,-6.993114948E-1,-2.030552387E0,-9.024670720E-1
5.800182800E1,-7.016780376E-1,-1.974789143E0,-8.840275407E-1
5.800683941E1,-7.247035503E-1,-1.909058571E0,-8.674593568E-1
5.801184857E1,-7.258704901E-1,-1.846519947E0,-8.462771773E-1
5.801685987E1,-7.267963886E-1,-1.745296478E0,-7.996270061E-1
5.802187118E1,-7.041423321E-1,-1.612002850E0,-7.963921428E-1
5.802688248E1,-6.889189482E-1,-1.489120483E0,-8.110548258E-1
5.803189201E1,-7.019793987E-1,-1.392165184E0,-8.014229536E-1
5.803690321E1,-7.474740744E-1,-1.334243774E0,-7.497633100E-1
5.804191446E1,-8.458757401E-1,-1.274593353E0,-7.305999994E-1
5.804692566E1,-9.365760684E-1,-1.156341553E0,-7.266073227E-1
5.805197451E1,-1.052697182E0,-9.341077805E-1,-7.064412832E-1
5.805698764E1,-1.133100748E0,-6.880121231E-1,-7.661905289E-1
5.806200076E1,-1.170183539E0,-4.013481140E-1,-8.050721884E-1
5.806701383E1,-1.109080315E0,-1.040372849E-1,-7.946091890E-1
5.807197894E1,-1.056264400E0,1.799879074E-1,-7.733888626E-1
5.807698967E1,-1.018342733E0,5.091886520E-1,-7.355909944E-1
5.808200034E1,-9.654752612E-1,8.195705414E-1,-6.655116081E-1
5.808701102E1,-9.096307158E-1,1.124316216E0,-5.916116238E-1
5.809202237E1,-8.118839264E-1,1.416243553E0,-4.406443834E-1
5.809703310E1,-6.704705954E-1,1.593750000E0,-2.550289631E-1
5.810204383E1,-4.562466145E-1,1.722159386E0,-1.969093084E-2
5.810705456E1,-2.579259872E-1,1.776462555E0,2.133425176E-1
5.811206581E1,-7.231187820E-2,1.853555679E0,4.718898833E-1
5.811707659E1,1.578798294E-1,1.946254730E0,6.864876747E-1
5.812208732E1,3.462189436E-1,2.002456665E0,8.623037338E-1
5.812709810E1,5.343679190E-1,2.034090042E0,1.000800848E0
5.813210925E1,6.510812044E-1,2.008311272E0,1.155615568E0
5.813712003E1,6.934465170E-1,2.008268356E0,1.256855607E0
5.814213081E1,7.272034883E-1,1.983112335E0,1.253298402E0
5.814714159E1,7.615959644E-1,2.057841301E0,1.135796189E0
5.815215269E1,7.881561518E-1,2.140861511E0,9.098367691E-1
5.815716347E1,7.613698244E-1,2.210049629E0,6.648290157E-1
5.816217430E1,6.961810589E-1,2.361693382E0,4.243579805E-1
5.816718508E1,6.108620167E-1,2.534781456E0,2.233173549E-1
5.817219612E1,4.949440956E-1,2.658244133E0,9.960025549E-3
5.817720696E1,4.293831587E-1,2.831488609E0,-1.831552684E-1
5.818221774E1,4.310214520E-1,2.931424141E0,-3.503684402E-1
5.818722857E1,4.972130060E-1,3.031749725E0,-4.872295856E-1
5.819223956E1,6.310455799E-1,3.044605255E0,-5.889437795E-1
5.819725040E1,7.837398052E-1,3.046021461E0,-7.887185812E-1
5.820226123E1,8.844342232E-1,2.987607002E0,-7.904956937E-1
5.820727201E1,9.695390463E-1,2.858680725E0,-7.216838002E-1
5.821228300E1,1.077465773E0,2.658167839E0,-5.941145420E-1
5.821729383E1,1.161802173E0,2.426807404E0,-4.055489898E-1
5.822230467E1,1.282615185E0,2.162858963E0,-9.717673063E-2
5.822731550E1,1.405377269E0,1.828705788E0,2.776627541E-1
5.823232638E1,1.507142663E0,1.496103287E0,6.307954788E-1
5.823733722E1,1.593355775E0,1.165600777E0,9.203009605E-1
5.824234805E1,1.625451207E0,8.711557388E-1,1.160588503E0
5.824735889E1,1.662794113E0,5.127611160E-1,1.359498739E0
5.825236982E1,1.677822590E0,1.956281662E-1,1.556730032E0
5.825738066E1,1.761331201E0,-8.700180054E-2,1.700145364E0
5.826239149E1,1.639462233E0,-4.124469757E-1,1.797897696E0
5.826740232E1,1.489123464E0,-6.540193558E-1,1.838803291E0
5.827241326E1,1.383188605E0,-8.871507645E-1,1.809570074E0
5.827742409E1,1.223598123E0,-1.101721764E0,1.692746997E0
5.828243493E1,1.029632568E0,-1.256551743E0,1.611389399E0
5.828744581E1,8.671052456E-1,-1.381618500E0,1.372614622E0
5.829245670E1,7.325141430E-1,-1.444690704E0,1.133434653E0
5.829746753E1,6.422320604E-1,-1.460213661E0,8.072644472E-1
5.830247842E1,5.859353542E-1,-1.427080154E0,4.761331081E-1
5.830748925E1,5.420312881E-1,-1.330976486E0,8.828294277E-2
5.831250014E1,5.011867285E-1,-1.256220818E0,-3.449302912E-1
5.831751097E1,5.042752028E-1,-1.173984528E0,-7.078220844E-1
5.832252185E1,4.499499798E-1,-1.039851189E0,-1.065892577E0
5.832753269E1,4.191291332E-1,-9.194374084E-1,-1.315286160E0
5.833254357E1,4.338684082E-1,-7.485504150E-1,-1.495572209E0
5.833755446E1,4.806487560E-1,-6.687240601E-1,-1.583173871E0
5.834256529E1,5.733461380E-1,-6.581163406E-1,-1.569968820E0
5.834757612E1,7.577390671E-1,-6.340646744E-1,-1.452056289E0
5.835258430E1,9.427222013E-1,-6.509675980E-1,-1.195946813E0
5.835759503E1,1.140077472E0,-7.237987518E-1,-9.301460385E-1
5.836260576E1,1.337691069E0,-8.604145050E-1,-6.791974306E-1
